382 - 14x Points,MON 13 APR 2015 09:0
No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score
1,10,3,10,5,9,7,9,9,9,11,9,13,10,15,10,17,10,19,8
2,10,4,9,6,10,8,10,10,10,12,10,14,10,16,10,18,9,20,8
No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score
21,9,23,9,25,9,27,9,29,9,31,10,33,10,35,10,37,10,39,10
22,10,24,10,26,10,28,10,30,10,32,10,34,9,36,9,38,10,40,9
