382 -  9x Points,SUN 17 APR 2016 09:00
No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score
1,8,3,9,5,9,7,9,9,9,11,9,13,10,15,9,17,9,19,10
2,10,4,10,6,10,8,10,10,10,12,10,14,9,16,9,18,10,20,8
No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score,No,Score
21,10,23,10,25,10,27,10,29,10,31,10,33,10,35,10,37,9,39,10
22,8,24,10,26,10,28,10,30,10,32,10,34,10,36,10,38,10,40,8
